value,cause,race,county,upper,samples
15.230880919654624,_all,1,302,2871.6608306095013,68
15.52372332317509,_all,1,302,2871.6608306095013,69
15.35475284557432,_all,1,302,2871.6608306095013,70
15.431069196475075,_all,1,302,2871.6608306095013,71
15.273450981085617,_all,1,302,2871.6608306095013,72
15.342724897854016,_all,1,302,2871.6608306095013,73
15.336336626451128,_all,1,302,2871.6608306095013,74
15.835899723133352,_all,1,302,2871.6608306095013,75
15.633494203186816,_all,1,302,2871.6608306095013,76
15.247139711765204,_all,1,302,2871.6608306095013,77
15.339560554567694,_all,1,302,2871.6608306095013,78
15.075683960385229,_all,1,302,2871.6608306095013,79
15.13516545750566,_all,1,302,2871.6608306095013,80
15.40265574518835,_all,1,302,2871.6608306095013,81
15.234429210560435,_all,1,302,2871.6608306095013,82
15.177355148374284,_all,1,302,2871.6608306095013,83
15.733646229513464,_all,1,302,2871.6608306095013,84
15.099666180488883,_all,1,302,2871.6608306095013,85
15.358711888105002,_all,1,302,2871.6608306095013,86
14.933685710723005,_all,1,302,2871.6608306095013,87
15.436242491695555,_all,1,302,2871.6608306095013,88
15.115113313392104,_all,1,302,2871.6608306095013,89
15.498396815529397,_all,1,302,2871.6608306095013,90
15.344041617519071,_all,1,302,2871.6608306095013,91
15.308705930174405,_all,1,302,2871.6608306095013,92
15.366211743378074,_all,1,302,2871.6608306095013,93
14.92076007912726,_all,1,302,2871.6608306095013,94
15.400108972603784,_all,1,302,2871.6608306095013,95
15.283910893302696,_all,1,302,2871.6608306095013,96
15.075634633280552,_all,1,302,2871.6608306095013,97
15.238610523874506,_all,1,302,2871.6608306095013,98
15.147631474876,_all,1,302,2871.6608306095013,99
15.223389264486372,_all,1,302,2871.6608306095013,100
6.223556001098466,_all,1,303,1227.60495669303,1
6.23544693079651,_all,1,303,1227.60495669303,2
6.291178737217844,_all,1,303,1227.60495669303,3
6.22853600194671,_all,1,303,1227.60495669303,4
6.078879377858333,_all,1,303,1227.60495669303,5
6.155688239742662,_all,1,303,1227.60495669303,6
6.26808311527164,_all,1,303,1227.60495669303,7
6.18330244918771,_all,1,303,1227.60495669303,8
6.165935563664051,_all,1,303,1227.60495669303,9
6.249078609354593,_all,1,303,1227.60495669303,10
6.363128407779265,_all,1,303,1227.60495669303,11
6.209959355863413,_all,1,303,1227.60495669303,12
6.276562244860375,_all,1,303,1227.60495669303,13
6.27516292069106,_all,1,303,1227.60495669303,14
6.20935567359158,_all,1,303,1227.60495669303,15
6.256041940241254,_all,1,303,1227.60495669303,16
6.133695375468771,_all,1,303,1227.60495669303,17
6.160350722699036,_all,1,303,1227.60495669303,18
6.224448663519696,_all,1,303,1227.60495669303,19
6.3834787557404855,_all,1,303,1227.60495669303,20
6.283580648730373,_all,1,303,1227.60495669303,21
6.182528503973746,_all,1,303,1227.60495669303,22
6.2912727634773065,_all,1,303,1227.60495669303,23
6.168304491214487,_all,1,303,1227.60495669303,24
6.3281788216588755,_all,1,303,1227.60495669303,25
6.230101034206454,_all,1,303,1227.60495669303,26
6.222437381279896,_all,1,303,1227.60495669303,27
6.2664434413756345,_all,1,303,1227.60495669303,28
6.237276464610108,_all,1,303,1227.60495669303,29
6.229156741627193,_all,1,303,1227.60495669303,30
6.106817797716114,_all,1,303,1227.60495669303,31
6.2919973349304925,_all,1,303,1227.60495669303,32
6.235250478282952,_all,1,303,1227.60495669303,33
6.323648519910695,_all,1,303,1227.60495669303,34
6.228134538295555,_all,1,303,1227.60495669303,35
6.270794097292836,_all,1,303,1227.60495669303,36
6.335172213411336,_all,1,303,1227.60495669303,37
6.350376143162461,_all,1,303,1227.60495669303,38
6.185161306789248,_all,1,303,1227.60495669303,39
6.172960689344202,_all,1,303,1227.60495669303,40
6.2472934387932,_all,1,303,1227.60495669303,41
6.223939337822568,_all,1,303,1227.60495669303,42
6.154370165323512,_all,1,303,1227.60495669303,43
6.150953267062724,_all,1,303,1227.60495669303,44
6.217640725107753,_all,1,303,1227.60495669303,45
6.169319010827197,_all,1,303,1227.60495669303,46
6.263512063294968,_all,1,303,1227.60495669303,47
6.185607495787449,_all,1,303,1227.60495669303,48
6.295653002941253,_all,1,303,1227.60495669303,49
6.193597822702126,_all,1,303,1227.60495669303,50
6.210777339895934,_all,1,303,1227.60495669303,51
6.379844091927504,_all,1,303,1227.60495669303,52
6.17578007763877,_all,1,303,1227.60495669303,53
6.173249171817415,_all,1,303,1227.60495669303,54
6.1551707969235885,_all,1,303,1227.60495669303,55
6.281428023941796,_all,1,303,1227.60495669303,56
6.243683829366188,_all,1,303,1227.60495669303,57
6.172380068287533,_all,1,303,1227.60495669303,58
6.312577165006392,_all,1,303,1227.60495669303,59
6.250417251390464,_all,1,303,1227.60495669303,60
6.209998233542222,_all,1,303,1227.60495669303,61
6.329093061250347,_all,1,303,1227.60495669303,62
6.183100104223668,_all,1,303,1227.60495669303,63
6.306252514092495,_all,1,303,1227.60495669303,64
6.222958295431658,_all,1,303,1227.60495669303,65
6.357414496632369,_all,1,303,1227.60495669303,66
6.18395112479445,_all,1,303,1227.60495669303,67
6.2580277382324985,_all,1,303,1227.60495669303,68
6.283609734197438,_all,1,303,1227.60495669303,69
6.278247024337578,_all,1,303,1227.60495669303,70
6.3252583609657895,_all,1,303,1227.60495669303,71
6.260419369399776,_all,1,303,1227.60495669303,72
6.2760915120614005,_all,1,303,1227.60495669303,73
6.297713122826134,_all,1,303,1227.60495669303,74
6.490495043243564,_all,1,303,1227.60495669303,75
6.367203119623345,_all,1,303,1227.60495669303,76
6.224025789080876,_all,1,303,1227.60495669303,77
6.234822507499098,_all,1,303,1227.60495669303,78
6.122691213850809,_all,1,303,1227.60495669303,79
6.183493763649251,_all,1,303,1227.60495669303,80
6.311753395740859,_all,1,303,1227.60495669303,81
6.103994998064605,_all,1,303,1227.60495669303,82
6.160466961324168,_all,1,303,1227.60495669303,83
6.4345142758616065,_all,1,303,1227.60495669303,84
6.2408939372085355,_all,1,303,1227.60495669303,85
6.284975183201035,_all,1,303,1227.60495669303,86
6.145341860580278,_all,1,303,1227.60495669303,87
6.303324710851576,_all,1,303,1227.60495669303,88
6.17378663563155,_all,1,303,1227.60495669303,89
6.296717334781537,_all,1,303,1227.60495669303,90
6.281558934877007,_all,1,303,1227.60495669303,91
6.20577627778099,_all,1,303,1227.60495669303,92
6.305531016181786,_all,1,303,1227.60495669303,93
6.154386362389633,_all,1,303,1227.60495669303,94
6.30262292278565,_all,1,303,1227.60495669303,95
6.197846899215169,_all,1,303,1227.60495669303,96
6.21045133901131,_all,1,303,1227.60495669303,97
6.216473933845587,_all,1,303,1227.60495669303,98
6.259486920716331,_all,1,303,1227.60495669303,99
6.231489611785852,_all,1,303,1227.60495669303,100
6.915984197697179,_all,2,301,643.3694100157118,1
7.045077104710511,_all,2,301,643.3694100157118,2
7.246692954480907,_all,2,301,643.3694100157118,3
7.111129044206224,_all,2,301,643.3694100157118,4
6.884899930969965,_all,2,301,643.3694100157118,5
7.053668209538718,_all,2,301,643.3694100157118,6
7.171174540336107,_all,2,301,643.3694100157118,7
7.038023268325104,_all,2,301,643.3694100157118,8
7.296839353679191,_all,2,301,643.3694100157118,9
7.184456469799362,_all,2,301,643.3694100157118,10
7.223144589737071,_all,2,301,643.3694100157118,11
7.032640872554414,_all,2,301,643.3694100157118,12
7.19337235251791,_all,2,301,643.3694100157118,13
7.3401536177034865,_all,2,301,643.3694100157118,14
7.343164568407658,_all,2,301,643.3694100157118,15
6.952262349852746,_all,2,301,643.3694100157118,16
7.4271315372357884,_all,2,301,643.3694100157118,17
7.313765009803499,_all,2,301,643.3694100157118,18
7.268103144464882,_all,2,301,643.3694100157118,19
7.005078592745274,_all,2,301,643.3694100157118,20
7.041927268522161,_all,2,301,643.3694100157118,21
6.945597428206602,_all,2,301,643.3694100157118,22
6.9615118094649775,_all,2,301,643.3694100157118,23
7.360051821888987,_all,2,301,643.3694100157118,24
7.142251707323855,_all,2,301,643.3694100157118,25
7.040735166009504,_all,2,301,643.3694100157118,26
6.842250532953996,_all,2,301,643.3694100157118,27
7.156475226590403,_all,2,301,643.3694100157118,28
7.253560130577182,_all,2,301,643.3694100157118,29
6.99624233216763,_all,2,301,643.3694100157118,30
6.873600480141735,_all,2,301,643.3694100157118,31
7.061021980576523,_all,2,301,643.3694100157118,32
6.625343352506368,_all,2,301,643.3694100157118,33
7.188439824724325,_all,2,301,643.3694100157118,34
7.6523063579807635,_all,2,301,643.3694100157118,35
7.283732991897307,_all,2,301,643.3694100157118,36
7.031852814710793,_all,2,301,643.3694100157118,37
7.22553274362064,_all,2,301,643.3694100157118,38
7.09737520430056,_all,2,301,643.3694100157118,39
7.0511990286669635,_all,2,301,643.3694100157118,40
7.524352669309028,_all,2,301,643.3694100157118,41
6.799098008855522,_all,2,301,643.3694100157118,42
7.366162035451693,_all,2,301,643.3694100157118,43
6.871940961596541,_all,2,301,643.3694100157118,44
6.850248522251573,_all,2,301,643.3694100157118,45
7.16935668107298,_all,2,301,643.3694100157118,46
7.19907177787267,_all,2,301,643.3694100157118,47
7.294061707861712,_all,2,301,643.3694100157118,48
7.05938628519051,_all,2,301,643.3694100157118,49
6.9727651231742,_all,2,301,643.3694100157118,50
6.962460336230457,_all,2,301,643.3694100157118,51
6.860919310467428,_all,2,301,643.3694100157118,52
7.289320805104763,_all,2,301,643.3694100157118,53
6.964708804109799,_all,2,301,643.3694100157118,54
6.872658456252343,_all,2,301,643.3694100157118,55
6.893909026931032,_all,2,301,643.3694100157118,56
6.901323933836242,_all,2,301,643.3694100157118,57
6.975623589613325,_all,2,301,643.3694100157118,58
7.206992426113281,_all,2,301,643.3694100157118,59
7.090171511075746,_all,2,301,643.3694100157118,60
7.1795374781726675,_all,2,301,643.3694100157118,61
7.280580732490861,_all,2,301,643.3694100157118,62
7.410544202145781,_all,2,301,643.3694100157118,63
6.964526708309366,_all,2,301,643.3694100157118,64
7.211870379511189,_all,2,301,643.3694100157118,65
6.844730905667378,_all,2,301,643.3694100157118,66
7.264502370520124,_all,2,301,643.3694100157118,67
7.127837055876639,_all,2,301,643.3694100157118,68
7.108002297677055,_all,2,301,643.3694100157118,69
7.446544828380014,_all,2,301,643.3694100157118,70
6.871001155397075,_all,2,301,643.3694100157118,71
7.035387457939455,_all,2,301,643.3694100157118,72
6.879300502671144,_all,2,301,643.3694100157118,73
7.224551012658939,_all,2,301,643.3694100157118,74
7.30466506994969,_all,2,301,643.3694100157118,75
7.321680780658623,_all,2,301,643.3694100157118,76
7.140830317582105,_all,2,301,643.3694100157118,77
6.872696810909273,_all,2,301,643.3694100157118,78
6.956142833672526,_all,2,301,643.3694100157118,79
7.086644479287083,_all,2,301,643.3694100157118,80
6.901425498111838,_all,2,301,643.3694100157118,81
7.29867073412241,_all,2,301,643.3694100157118,82
7.235898756980663,_all,2,301,643.3694100157118,83
6.9937395106646365,_all,2,301,643.3694100157118,84
6.919022618606418,_all,2,301,643.3694100157118,85
7.13031181236772,_all,2,301,643.3694100157118,86
7.019001135039347,_all,2,301,643.3694100157118,87
7.128703202257107,_all,2,301,643.3694100157118,88
7.153075230438356,_all,2,301,643.3694100157118,89
7.10019611691635,_all,2,301,643.3694100157118,90
6.862746600852013,_all,2,301,643.3694100157118,91
7.033084400855867,_all,2,301,643.3694100157118,92
7.289044528953318,_all,2,301,643.3694100157118,93
7.046172301515496,_all,2,301,643.3694100157118,94
6.7847855597744715,_all,2,301,643.3694100157118,95
7.247207932750449,_all,2,301,643.3694100157118,96
6.777115226809273,_all,2,301,643.3694100157118,97
7.036440228221015,_all,2,301,643.3694100157118,98
7.20199045493476,_all,2,301,643.3694100157118,99
6.954796235152774,_all,2,301,643.3694100157118,100
21.775630951051156,_all,2,302,1856.8302558971384,1
21.86005997312357,_all,2,302,1856.8302558971384,2
22.034051923811685,_all,2,302,1856.8302558971384,3
22.50602786044653,_all,2,302,1856.8302558971384,4
21.26879496234744,_all,2,302,1856.8302558971384,5
22.305317837305676,_all,2,302,1856.8302558971384,6
22.14309829096901,_all,2,302,1856.8302558971384,7
21.552422687181004,_all,2,302,1856.8302558971384,8
22.591209111704423,_all,2,302,1856.8302558971384,9
21.981199858525276,_all,2,302,1856.8302558971384,10
21.845853145109924,_all,2,302,1856.8302558971384,11
21.61254436411446,_all,2,302,1856.8302558971384,12
21.884295876599296,_all,2,302,1856.8302558971384,13
22.376404556627463,_all,2,302,1856.8302558971384,14
22.436830507552997,_all,2,302,1856.8302558971384,15
21.847816027258965,_all,2,302,1856.8302558971384,16
22.450625456421616,_all,2,302,1856.8302558971384,17
22.532760551827614,_all,2,302,1856.8302558971384,18
22.2703767446953,_all,2,302,1856.8302558971384,19
22.197915477820704,_all,2,302,1856.8302558971384,20
21.85954849749707,_all,2,302,1856.8302558971384,21
21.94612571263436,_all,2,302,1856.8302558971384,22
21.332070637730855,_all,2,302,1856.8302558971384,23
22.88043713858623,_all,2,302,1856.8302558971384,24
22.151999827981648,_all,2,302,1856.8302558971384,25
21.949583890959328,_all,2,302,1856.8302558971384,26
21.494203431397747,_all,2,302,1856.8302558971384,27
21.909502688653635,_all,2,302,1856.8302558971384,28
22.666617735728178,_all,2,302,1856.8302558971384,29
21.99779389879496,_all,2,302,1856.8302558971384,30
21.430899331650053,_all,2,302,1856.8302558971384,31
21.947515791703736,_all,2,302,1856.8302558971384,32
21.355360226589863,_all,2,302,1856.8302558971384,33
22.27908234739096,_all,2,302,1856.8302558971384,34
23.561304740798505,_all,2,302,1856.8302558971384,35
22.488302448314045,_all,2,302,1856.8302558971384,36
21.812688844075733,_all,2,302,1856.8302558971384,37
22.454157757398885,_all,2,302,1856.8302558971384,38
21.814134827400064,_all,2,302,1856.8302558971384,39
21.74618447319232,_all,2,302,1856.8302558971384,40
23.279762964490686,_all,2,302,1856.8302558971384,41
21.660194653850443,_all,2,302,1856.8302558971384,42
22.73032348071861,_all,2,302,1856.8302558971384,43
21.35241804297165,_all,2,302,1856.8302558971384,44
21.36863399396077,_all,2,302,1856.8302558971384,45
22.434821065387432,_all,2,302,1856.8302558971384,46
22.085180216173697,_all,2,302,1856.8302558971384,47
22.312443309426893,_all,2,302,1856.8302558971384,48
22.488233391570425,_all,2,302,1856.8302558971384,49
21.31929841362873,_all,2,302,1856.8302558971384,50
22.109363703644593,_all,2,302,1856.8302558971384,51
21.932313596743004,_all,2,302,1856.8302558971384,52
22.265456245696676,_all,2,302,1856.8302558971384,53
21.49748983245024,_all,2,302,1856.8302558971384,54
22.180528786367883,_all,2,302,1856.8302558971384,55
21.845277995317616,_all,2,302,1856.8302558971384,56
21.827591710399364,_all,2,302,1856.8302558971384,57
21.501768922392237,_all,2,302,1856.8302558971384,58
21.87935362734837,_all,2,302,1856.8302558971384,59
22.4641210847016,_all,2,302,1856.8302558971384,60
22.56172582325772,_all,2,302,1856.8302558971384,61
22.352474468029897,_all,2,302,1856.8302558971384,62
22.37664511111757,_all,2,302,1856.8302558971384,63
21.679562926756933,_all,2,302,1856.8302558971384,64
22.20177717103522,_all,2,302,1856.8302558971384,65
21.79908338990697,_all,2,302,1856.8302558971384,66
22.92890982446993,_all,2,302,1856.8302558971384,67
21.86060150592523,_all,2,302,1856.8302558971384,68
22.450891053687105,_all,2,302,1856.8302558971384,69
22.296636595426648,_all,2,302,1856.8302558971384,70
21.484033880347685,_all,2,302,1856.8302558971384,71
21.72762080891849,_all,2,302,1856.8302558971384,72
21.868033878244212,_all,2,302,1856.8302558971384,73
22.27000568316076,_all,2,302,1856.8302558971384,74
22.699115537649966,_all,2,302,1856.8302558971384,75
22.394937867565307,_all,2,302,1856.8302558971384,76
22.067918278582855,_all,2,302,1856.8302558971384,77
22.106752291255923,_all,2,302,1856.8302558971384,78
21.49243606351849,_all,2,302,1856.8302558971384,79
21.91777024515786,_all,2,302,1856.8302558971384,80
21.10201633880685,_all,2,302,1856.8302558971384,81
22.11601860600078,_all,2,302,1856.8302558971384,82
22.440383109518976,_all,2,302,1856.8302558971384,83
21.660544125840808,_all,2,302,1856.8302558971384,84
21.35120585218648,_all,2,302,1856.8302558971384,85
21.526924061351774,_all,2,302,1856.8302558971384,86
21.636612236928315,_all,2,302,1856.8302558971384,87
21.889798939291815,_all,2,302,1856.8302558971384,88
22.17312604974049,_all,2,302,1856.8302558971384,89
21.558534349267124,_all,2,302,1856.8302558971384,90
21.444922608946083,_all,2,302,1856.8302558971384,91
21.783601024421504,_all,2,302,1856.8302558971384,92
22.35439403316801,_all,2,302,1856.8302558971384,93
22.296518825180904,_all,2,302,1856.8302558971384,94
21.455802808500703,_all,2,302,1856.8302558971384,95
21.917456363195644,_all,2,302,1856.8302558971384,96
21.222643791187096,_all,2,302,1856.8302558971384,97
21.689716555788536,_all,2,302,1856.8302558971384,98
22.477133487578975,_all,2,302,1856.8302558971384,99
21.97945284443067,_all,2,302,1856.8302558971384,100
4.861824797274416,_all,2,303,421.2501393219238,1
4.897407808935672,_all,2,303,421.2501393219238,2
5.176116613302891,_all,2,303,421.2501393219238,3
5.203457783329137,_all,2,303,421.2501393219238,4
4.751891613094716,_all,2,303,421.2501393219238,5
4.9748093924000605,_all,2,303,421.2501393219238,6
4.936332728873904,_all,2,303,421.2501393219238,7
4.8311708445514,_all,2,303,421.2501393219238,8
5.14094255463575,_all,2,303,421.2501393219238,9
4.895446220760235,_all,2,303,421.2501393219238,10
5.0635323479504235,_all,2,303,421.2501393219238,11
4.909527573855742,_all,2,303,421.2501393219238,12
4.883114229060979,_all,2,303,421.2501393219238,13
5.22866432379034,_all,2,303,421.2501393219238,14
5.186229813165647,_all,2,303,421.2501393219238,15
4.973336999151433,_all,2,303,421.2501393219238,16
5.094319391607338,_all,2,303,421.2501393219238,17
5.120252912136414,_all,2,303,421.2501393219238,18
4.88451133332462,_all,2,303,421.2501393219238,19
4.995964982158064,_all,2,303,421.2501393219238,20
4.9533432300094535,_all,2,303,421.2501393219238,21
5.027286873864243,_all,2,303,421.2501393219238,22
4.908545517158016,_all,2,303,421.2501393219238,23
5.03132537002021,_all,2,303,421.2501393219238,24
5.077922312698828,_all,2,303,421.2501393219238,25
4.881233618132579,_all,2,303,421.2501393219238,26
4.844425905684834,_all,2,303,421.2501393219238,27
5.091966654521865,_all,2,303,421.2501393219238,28
5.163603442733041,_all,2,303,421.2501393219238,29
5.012005287942699,_all,2,303,421.2501393219238,30
4.973108174233115,_all,2,303,421.2501393219238,31
4.983747024991841,_all,2,303,421.2501393219238,32
4.793908311707607,_all,2,303,421.2501393219238,33
4.898743042032003,_all,2,303,421.2501393219238,34
5.420024142759228,_all,2,303,421.2501393219238,35
5.158422138298857,_all,2,303,421.2501393219238,36
4.94331622244745,_all,2,303,421.2501393219238,37
5.163849645748709,_all,2,303,421.2501393219238,38
4.9082021780705745,_all,2,303,421.2501393219238,39
4.874255278870646,_all,2,303,421.2501393219238,40
5.24158531277891,_all,2,303,421.2501393219238,41
4.82471720644846,_all,2,303,421.2501393219238,42
5.114508787673035,_all,2,303,421.2501393219238,43
4.8585095615067315,_all,2,303,421.2501393219238,44
