cause,race,county,value,samples,upper
_inj,6,302,0.0025358508229781046,46,9.831852546768198
_ncd,6,302,0.13064778898603413,46,9.831852546768198
_all,7,302,1.7596923992741058,46,290.0396501296618
_comm,7,302,0.04018746436631215,46,290.0396501296618
_inj,7,302,0.07956996959682103,46,290.0396501296618
_ncd,7,302,1.5020348994367099,46,290.0396501296618
_all,1,303,63.786632819751404,46,5733.9364052752135
_comm,1,303,1.7795535279473735,46,5733.9364052752135
_inj,1,303,1.51245885148357,46,5733.9364052752135
_ncd,1,303,60.2996474496786,46,5733.9364052752135
_all,2,303,0.401033487787934,46,57.02474477125555
_comm,2,303,0.017256391379302467,46,57.02474477125555
_inj,2,303,0.020736338358425192,46,57.02474477125555
_ncd,2,303,0.3303608467842245,46,57.02474477125555
_all,4,303,6.678662720481159,46,379.5095083052525
_comm,4,303,0.17825424741710857,46,379.5095083052525
_inj,4,303,0.1738400843014363,46,379.5095083052525
_ncd,4,303,6.95514210253606,46,379.5095083052525
_all,5,303,57.22355775767185,46,5235.461481154066
_comm,5,303,1.3129450573337664,46,5235.461481154066
_inj,5,303,1.2497982401531804,46,5235.461481154066
_ncd,5,303,51.36239777227165,46,5235.461481154066
_all,6,303,0.5714592855363546,46,22.613260857566857
_comm,6,303,0.010280901373460589,46,22.613260857566857
_inj,6,303,0.00894267708059754,46,22.613260857566857
_ncd,6,303,0.6023188779900132,46,22.613260857566857
_all,7,303,0.36790092851074785,46,39.32741018707279
_comm,7,303,0.00659935764976886,46,39.32741018707279
_inj,7,303,0.010498433683949723,46,39.32741018707279
_ncd,7,303,0.2778717642380447,46,39.32741018707279
_all,1,301,45.92744502238387,47,3137.344147673732
_comm,1,301,1.0247212046085885,47,3137.344147673732
_inj,1,301,0.8844865887019141,47,3137.344147673732
_ncd,1,301,43.60487936716749,47,3137.344147673732
_all,2,301,0.4951967459248841,47,65.87341206334693
_comm,2,301,0.015824497709525695,47,65.87341206334693
_inj,2,301,0.020393696429058365,47,65.87341206334693
_ncd,2,301,0.44688457661050285,47,65.87341206334693
_all,4,301,8.335690771305797,47,537.8023343082205
_comm,4,301,0.2567529419809634,47,537.8023343082205
_inj,4,301,0.17178515787617596,47,537.8023343082205
_ncd,4,301,7.7766582932974755,47,537.8023343082205
_all,5,301,37.09671891005406,47,2428.467579051745
_comm,5,301,0.678082072799257,47,2428.467579051745
_inj,5,301,0.8832100241966313,47,2428.467579051745
_ncd,5,301,34.45926540557697,47,2428.467579051745
_all,6,301,0.36274303409700537,47,19.6637050935364
_comm,6,301,0.01010799235878149,47,19.6637050935364
_inj,6,301,0.006146415326036522,47,19.6637050935364
_ncd,6,301,0.4872923547378414,47,19.6637050935364
_all,7,301,0.7377078058862206,47,85.53711715688333
_comm,7,301,0.008980185907147605,47,85.53711715688333
_inj,7,301,0.04446098602867632,47,85.53711715688333
_ncd,7,301,0.6799262732960908,47,85.53711715688333
_all,1,302,121.07843676011584,47,9087.581308977846
_comm,1,302,2.737405529785247,47,9087.581308977846
_inj,1,302,2.874480215658007,47,9087.581308977846
_ncd,1,302,116.41423407144585,47,9087.581308977846
_all,2,302,2.267263615159748,47,224.1662380663149
_comm,2,302,0.05554935280444597,47,224.1662380663149
_inj,2,302,0.06651954970941418,47,224.1662380663149
_ncd,2,302,1.9610514454053813,47,224.1662380663149
_all,4,302,26.827908716933845,47,1669.44856244124
_comm,4,302,0.7721927894448138,47,1669.44856244124
_inj,4,302,0.5637138540210155,47,1669.44856244124
_ncd,4,302,28.028631118751353,47,1669.44856244124
_all,5,302,87.91659849809895,47,6894.095005793861
_comm,5,302,1.8940823384117047,47,6894.095005793861
_inj,5,302,2.3160688975216868,47,6894.095005793861
_ncd,5,302,84.62876707250658,47,6894.095005793861
_all,6,302,0.1352848010543587,47,9.831852546768198
_comm,6,302,0.004705323731957059,47,9.831852546768198
_inj,6,302,0.002948278862774769,47,9.831852546768198
_ncd,6,302,0.17415527474271456,47,9.831852546768198
_all,7,302,1.8602219641943731,47,290.0396501296618
_comm,7,302,0.03490247270343418,47,290.0396501296618
_inj,7,302,0.11542713661089943,47,290.0396501296618
_ncd,7,302,1.6510184349587023,47,290.0396501296618
_all,1,303,63.549950670730446,47,5733.9364052752135
_comm,1,303,1.5007122452634747,47,5733.9364052752135
_inj,1,303,1.596423105399742,47,5733.9364052752135
_ncd,1,303,60.62985145733113,47,5733.9364052752135
_all,2,303,0.39080457400179985,47,57.02474477125555
_comm,2,303,0.007566682472882797,47,57.02474477125555
_inj,2,303,0.01857645905789299,47,57.02474477125555
_ncd,2,303,0.36218202236416897,47,57.02474477125555
_all,4,303,6.892876094684749,47,379.5095083052525
_comm,4,303,0.16779822027018582,47,379.5095083052525
_inj,4,303,0.14774861420096821,47,379.5095083052525
_ncd,4,303,6.448425735633197,47,379.5095083052525
_all,5,303,52.769205688296495,47,5235.461481154066
_comm,5,303,1.1038627205187264,47,5235.461481154066
_inj,5,303,1.3558259513605309,47,5235.461481154066
_ncd,5,303,51.23304274706313,47,5235.461481154066
_all,6,303,0.6081566214629853,47,22.613260857566857
_comm,6,303,0.01162298934270847,47,22.613260857566857
_inj,6,303,0.007957229170047804,47,22.613260857566857
_ncd,6,303,0.7201812183491437,47,22.613260857566857
_all,7,303,0.31351729506700554,47,39.32741018707279
_comm,7,303,0.004987084940986861,47,39.32741018707279
_inj,7,303,0.015348124501741467,47,39.32741018707279
_ncd,7,303,0.2973700423261167,47,39.32741018707279
_all,1,301,45.77840046456657,48,3137.344147673732
_comm,1,301,1.093982595994848,48,3137.344147673732
_inj,1,301,1.0191385288551953,48,3137.344147673732
_ncd,1,301,43.856162917951046,48,3137.344147673732
_all,2,301,0.519461808841459,48,65.87341206334693
_comm,2,301,0.012247944197276955,48,65.87341206334693
_inj,2,301,0.019125590236243745,48,65.87341206334693
_ncd,2,301,0.47732784201481165,48,65.87341206334693
_all,4,301,9.225635321129706,48,537.8023343082205
_comm,4,301,0.2624912297703132,48,537.8023343082205
_inj,4,301,0.15772616455363497,48,537.8023343082205
_ncd,4,301,8.192360387945813,48,537.8023343082205
_all,5,301,33.99357414940984,48,2428.467579051745
_comm,5,301,0.8599622688170476,48,2428.467579051745
_inj,5,301,0.8417749233301111,48,2428.467579051745
_ncd,5,301,34.52193820607717,48,2428.467579051745
_all,6,301,0.6325711398738632,48,19.6637050935364
_comm,6,301,0.007198673876571528,48,19.6637050935364
_inj,6,301,0.00898562336365019,48,19.6637050935364
_ncd,6,301,0.7162725237897613,48,19.6637050935364
_all,7,301,0.7765070197763463,48,85.53711715688333
_comm,7,301,0.008848910865527405,48,85.53711715688333
_inj,7,301,0.038524344748158613,48,85.53711715688333
_ncd,7,301,0.5676833065122202,48,85.53711715688333
_all,1,302,119.84265625995495,48,9087.581308977846
_comm,1,302,3.24799489975671,48,9087.581308977846
_inj,1,302,3.2622293845789714,48,9087.581308977846
_ncd,1,302,114.59455644587656,48,9087.581308977846
_all,2,302,2.273893745141348,48,224.1662380663149
_comm,2,302,0.05834091614478763,48,224.1662380663149
_inj,2,302,0.09298729853404736,48,224.1662380663149
_ncd,2,302,2.003843852561986,48,224.1662380663149
_all,4,302,30.92438385757905,48,1669.44856244124
_comm,4,302,0.9513501469954986,48,1669.44856244124
_inj,4,302,0.5151575283122571,48,1669.44856244124
_ncd,4,302,26.81121066276713,48,1669.44856244124
_all,5,302,85.49239008950002,48,6894.095005793861
_comm,5,302,1.8020496612685453,48,6894.095005793861
_inj,5,302,2.3002325765962186,48,6894.095005793861
_ncd,5,302,83.02791200441362,48,6894.095005793861
_all,6,302,0.19247796807607598,48,9.831852546768198
_comm,6,302,0.004765918135617487,48,9.831852546768198
_inj,6,302,0.00514656856513319,48,9.831852546768198
_ncd,6,302,0.19719763875831173,48,9.831852546768198
_all,7,302,1.7253634954768107,48,290.0396501296618
_comm,7,302,0.031672825428415194,48,290.0396501296618
_inj,7,302,0.08832107818378976,48,290.0396501296618
_ncd,7,302,1.3334110589974875,48,290.0396501296618
_all,1,303,66.55836016946084,48,5733.9364052752135
_comm,1,303,1.6516895797861306,48,5733.9364052752135
_inj,1,303,1.4346793212638875,48,5733.9364052752135
_ncd,1,303,63.591454530577906,48,5733.9364052752135
_all,2,303,0.3286031617746055,48,57.02474477125555
_comm,2,303,0.014767948346337668,48,57.02474477125555
_inj,2,303,0.018857627902010555,48,57.02474477125555
_ncd,2,303,0.38041386339280336,48,57.02474477125555
_all,4,303,6.5236549803105754,48,379.5095083052525
_comm,4,303,0.1735224241279513,48,379.5095083052525
_inj,4,303,0.10562533941179769,48,379.5095083052525
_ncd,4,303,6.4750333180813895,48,379.5095083052525
_all,5,303,52.04567516020638,48,5235.461481154066
_comm,5,303,1.1926743800703477,48,5235.461481154066
_inj,5,303,1.3181234226525875,48,5235.461481154066
_ncd,5,303,51.97940718471194,48,5235.461481154066
_all,6,303,0.6913378701820163,48,22.613260857566857
_comm,6,303,0.013031140690094574,48,22.613260857566857
_inj,6,303,0.0114780887110259,48,22.613260857566857
_ncd,6,303,0.5906861766857895,48,22.613260857566857
_all,7,303,0.293308273702456,48,39.32741018707279
_comm,7,303,0.005419880484855241,48,39.32741018707279
_inj,7,303,0.012051069660594877,48,39.32741018707279
_ncd,7,303,0.31154289978266486,48,39.32741018707279
_all,1,301,46.30462591080044,49,3137.344147673732
_comm,1,301,1.0508944019774284,49,3137.344147673732
_inj,1,301,1.0125781449345224,49,3137.344147673732
_ncd,1,301,42.81483308798029,49,3137.344147673732
_all,2,301,0.5393612204259943,49,65.87341206334693
_comm,2,301,0.019662814360276157,49,65.87341206334693
_inj,2,301,0.013660017291869227,49,65.87341206334693
_ncd,2,301,0.40827923960640355,49,65.87341206334693
_all,4,301,7.998654870096943,49,537.8023343082205
_comm,4,301,0.2544972294983817,49,537.8023343082205
_inj,4,301,0.1295506343767204,49,537.8023343082205
_ncd,4,301,8.047073845051353,49,537.8023343082205
_all,5,301,34.92452545041273,49,2428.467579051745
_comm,5,301,0.9255764424865704,49,2428.467579051745
_inj,5,301,0.7321949593999111,49,2428.467579051745
_ncd,5,301,34.24377173995156,49,2428.467579051745
_all,6,301,0.47522464397853426,49,19.6637050935364
_comm,6,301,0.008200050449824003,49,19.6637050935364
_inj,6,301,0.004852848692754914,49,19.6637050935364
_ncd,6,301,0.47380256466188725,49,19.6637050935364
_all,7,301,0.6025313655047331,49,85.53711715688333
_comm,7,301,0.01634668508584716,49,85.53711715688333
_inj,7,301,0.039926281422856175,49,85.53711715688333
_ncd,7,301,0.8190651962184073,49,85.53711715688333
_all,1,302,120.99999593237078,49,9087.581308977846
_comm,1,302,3.121812239102598,49,9087.581308977846
_inj,1,302,2.606744866087695,49,9087.581308977846
_ncd,1,302,113.5286174430133,49,9087.581308977846
_all,2,302,2.626421524996069,49,224.1662380663149
_comm,2,302,0.04348961642939719,49,224.1662380663149
_inj,2,302,0.05558554243984944,49,224.1662380663149
_ncd,2,302,1.8301466235164456,49,224.1662380663149
_all,4,302,27.594387871352982,49,1669.44856244124
_comm,4,302,0.906798290355316,49,1669.44856244124
_inj,4,302,0.4548792416084387,49,1669.44856244124
_ncd,4,302,29.35099342005033,49,1669.44856244124
_all,5,302,87.6002011219267,49,6894.095005793861
_comm,5,302,1.9016430361480543,49,6894.095005793861
_inj,5,302,2.096757133259947,49,6894.095005793861
_ncd,5,302,86.32833376339443,49,6894.095005793861
_all,6,302,0.16648592406423104,49,9.831852546768198
_comm,6,302,0.004311126828761578,49,9.831852546768198
_inj,6,302,0.00391561765997447,49,9.831852546768198
_ncd,6,302,0.17939795945288248,49,9.831852546768198
_all,7,302,1.9792067679629217,49,290.0396501296618
_comm,7,302,0.02928468983052633,49,290.0396501296618
_inj,7,302,0.09516260709408766,49,290.0396501296618
_ncd,7,302,1.5657041211213394,49,290.0396501296618
_all,1,303,62.133189381103655,49,5733.9364052752135
_comm,1,303,1.5473972333123114,49,5733.9364052752135
_inj,1,303,1.7071140324868712,49,5733.9364052752135
_ncd,1,303,59.635218599899865,49,5733.9364052752135
_all,2,303,0.34860976725736154,49,57.02474477125555
_comm,2,303,0.014468170221290478,49,57.02474477125555
_inj,2,303,0.01604384758012944,49,57.02474477125555
_ncd,2,303,0.4075485605522099,49,57.02474477125555
_all,4,303,6.745447726604277,49,379.5095083052525
_comm,4,303,0.1962078525977626,49,379.5095083052525
_inj,4,303,0.13948368739035724,49,379.5095083052525
_ncd,4,303,6.720351421655617,49,379.5095083052525
_all,5,303,57.226111073432,49,5235.461481154066
_comm,5,303,1.6532229993422058,49,5235.461481154066
_inj,5,303,1.2002713271768821,49,5235.461481154066
_ncd,5,303,54.92937209759627,49,5235.461481154066
_all,6,303,0.7000579168607203,49,22.613260857566857
_comm,6,303,0.009520270095825968,49,22.613260857566857
_inj,6,303,0.008621865682341377,49,22.613260857566857
_ncd,6,303,0.6828655565738557,49,22.613260857566857
_all,7,303,0.28008201822187273,49,39.32741018707279
_comm,7,303,0.004735267413977421,49,39.32741018707279
_inj,7,303,0.02794812497327596,49,39.32741018707279
_ncd,7,303,0.23621578330984086,49,39.32741018707279
_all,1,301,48.18882187862271,50,3137.344147673732
_comm,1,301,1.1379394399820335,50,3137.344147673732
_inj,1,301,0.9283161118315325,50,3137.344147673732
_ncd,1,301,45.27733414421061,50,3137.344147673732
_all,2,301,0.5334954079716596,50,65.87341206334693
_comm,2,301,0.009142006949946439,50,65.87341206334693
_inj,2,301,0.015073302509072666,50,65.87341206334693
_ncd,2,301,0.5990735466908365,50,65.87341206334693
_all,4,301,9.035800599933308,50,537.8023343082205
_comm,4,301,0.20934332554820054,50,537.8023343082205
_inj,4,301,0.1724409969949678,50,537.8023343082205
_ncd,4,301,8.673679057350299,50,537.8023343082205
_all,5,301,35.08515301566458,50,2428.467579051745
_comm,5,301,0.5221695171723744,50,2428.467579051745
_inj,5,301,0.8891875745505097,50,2428.467579051745
_ncd,5,301,32.96350252771933,50,2428.467579051745
_all,6,301,0.2896203910046825,50,19.6637050935364
_comm,6,301,0.007164031330149962,50,19.6637050935364
_inj,6,301,0.004955756962574413,50,19.6637050935364
_ncd,6,301,0.41976357708282697,50,19.6637050935364
_all,7,301,0.5930223135799552,50,85.53711715688333
_comm,7,301,0.011811871899347352,50,85.53711715688333
_inj,7,301,0.041126716938976945,50,85.53711715688333
_ncd,7,301,0.5732449017622813,50,85.53711715688333
_all,1,302,124.04169540013471,50,9087.581308977846
_comm,1,302,3.1557231408347812,50,9087.581308977846
_inj,1,302,3.2606406322206536,50,9087.581308977846
_ncd,1,302,117.74321894685748,50,9087.581308977846
_all,2,302,2.255543342152316,50,224.1662380663149
_comm,2,302,0.043116452235755984,50,224.1662380663149
_inj,2,302,0.07552526471425103,50,224.1662380663149
_ncd,2,302,2.153220843013451,50,224.1662380663149
_all,4,302,28.956616862224976,50,1669.44856244124
_comm,4,302,0.930384020685794,50,1669.44856244124
_inj,4,302,0.5510420665546665,50,1669.44856244124
_ncd,4,302,27.856469078689045,50,1669.44856244124
_all,5,302,88.82198306424046,50,6894.095005793861
_comm,5,302,1.7061979394447824,50,6894.095005793861
_inj,5,302,2.223534695368551,50,6894.095005793861
_ncd,5,302,83.44836680698398,50,6894.095005793861
_all,6,302,0.13756187123994437,50,9.831852546768198
_comm,6,302,0.003181079353403723,50,9.831852546768198
_inj,6,302,0.004507608682818072,50,9.831852546768198
_ncd,6,302,0.11892697140492708,50,9.831852546768198
_all,7,302,1.9080577166705857,50,290.0396501296618
_comm,7,302,0.030580993402087957,50,290.0396501296618
_inj,7,302,0.09923912771978914,50,290.0396501296618
_ncd,7,302,1.3984006935430848,50,290.0396501296618
_all,1,303,64.07853900794737,50,5733.9364052752135
_comm,1,303,1.3948177921782723,50,5733.9364052752135
_inj,1,303,1.539052316421938,50,5733.9364052752135
_ncd,1,303,59.447550631221716,50,5733.9364052752135
_all,2,303,0.35386781036421605,50,57.02474477125555
_comm,2,303,0.0073131833576400105,50,57.02474477125555
_inj,2,303,0.01928914008280314,50,57.02474477125555
_ncd,2,303,0.3373485869052379,50,57.02474477125555
_all,4,303,6.495498174883639,50,379.5095083052525
_comm,4,303,0.21827009170503472,50,379.5095083052525
_inj,4,303,0.09062882339945069,50,379.5095083052525
_ncd,4,303,5.8450455926143094,50,379.5095083052525
_all,5,303,56.816939778429,50,5235.461481154066
_comm,5,303,1.2152677786970196,50,5235.461481154066
_inj,5,303,1.3457506105083044,50,5235.461481154066
_ncd,5,303,53.35360846206592,50,5235.461481154066
_all,6,303,0.457763278635525,50,22.613260857566857
_comm,6,303,0.007315792289113145,50,22.613260857566857
_inj,6,303,0.00516934432752972,50,22.613260857566857
_ncd,6,303,0.48251779901763814,50,22.613260857566857
_all,7,303,0.29037314028785016,50,39.32741018707279
_comm,7,303,0.004383704765276324,50,39.32741018707279
_inj,7,303,0.014790551689946954,50,39.32741018707279
_ncd,7,303,0.20821700994991546,50,39.32741018707279
_all,1,301,46.963388908394535,51,3137.344147673732
_comm,1,301,1.1857981093179568,51,3137.344147673732
_inj,1,301,0.9108760667756021,51,3137.344147673732
_ncd,1,301,43.037188305721926,51,3137.344147673732
_all,2,301,0.6067303171715749,51,65.87341206334693
_comm,2,301,0.013094114841090868,51,65.87341206334693
_inj,2,301,0.02556174280004105,51,65.87341206334693
_ncd,2,301,0.5593172348318088,51,65.87341206334693
_all,4,301,8.718038151321789,51,537.8023343082205
_comm,4,301,0.24838963643062262,51,537.8023343082205
_inj,4,301,0.1285551801764039,51,537.8023343082205
_ncd,4,301,8.624929916176116,51,537.8023343082205
_all,5,301,38.441035465814416,51,2428.467579051745
_comm,5,301,0.8064371333292316,51,2428.467579051745
_inj,5,301,0.7181655537415632,51,2428.467579051745
_ncd,5,301,32.042105028097176,51,2428.467579051745
_all,6,301,0.37801906763433313,51,19.6637050935364
_comm,6,301,0.009254243206810262,51,19.6637050935364
_inj,6,301,0.0074666566604234645,51,19.6637050935364
_ncd,6,301,0.4640057145647442,51,19.6637050935364
_all,7,301,0.5254609031553278,51,85.53711715688333
_comm,7,301,0.01421880449642095,51,85.53711715688333
_inj,7,301,0.0207153864094585,51,85.53711715688333
_ncd,7,301,0.6431170517372065,51,85.53711715688333
_all,1,302,123.10452256555529,51,9087.581308977846
_comm,1,302,3.3140328987861634,51,9087.581308977846
_inj,1,302,2.891835930829471,51,9087.581308977846
_ncd,1,302,113.82758684273041,51,9087.581308977846
_all,2,302,2.289136783816829,51,224.1662380663149
_comm,2,302,0.05568137534738627,51,224.1662380663149
_inj,2,302,0.07387946430544205,51,224.1662380663149
_ncd,2,302,2.3066072033120877,51,224.1662380663149
_all,4,302,28.436109199018375,51,1669.44856244124
_comm,4,302,1.0237583868380693,51,1669.44856244124
_inj,4,302,0.4633684974093531,51,1669.44856244124
_ncd,4,302,27.720757215040926,51,1669.44856244124
_all,5,302,90.7900979927241,51,6894.095005793861
_comm,5,302,2.1362764304976336,51,6894.095005793861
_inj,5,302,1.882065620308635,51,6894.095005793861
_ncd,5,302,80.53282489250073,51,6894.095005793861
_all,6,302,0.14648901317959342,51,9.831852546768198
_comm,6,302,0.005118864485013473,51,9.831852546768198
_inj,6,302,0.0038699944880379302,51,9.831852546768198
_ncd,6,302,0.1564777514340689,51,9.831852546768198
_all,7,302,1.2367300769709935,51,290.0396501296618
_comm,7,302,0.03900694614973499,51,290.0396501296618
_inj,7,302,0.05464815016343967,51,290.0396501296618
_ncd,7,302,1.5706612849116062,51,290.0396501296618
_all,1,303,66.97055361151396,51,5733.9364052752135
_comm,1,303,1.3459366349060466,51,5733.9364052752135
_inj,1,303,1.4849567140438844,51,5733.9364052752135
_ncd,1,303,60.77114979705333,51,5733.9364052752135
_all,2,303,0.28494384266371603,51,57.02474477125555
_comm,2,303,0.009997179663189651,51,57.02474477125555
_inj,2,303,0.013222685637664428,51,57.02474477125555
_ncd,2,303,0.5064499910952889,51,57.02474477125555
_all,4,303,6.373034960816933,51,379.5095083052525
_comm,4,303,0.18454109910799443,51,379.5095083052525
_inj,4,303,0.16522501390204486,51,379.5095083052525
_ncd,4,303,6.158009192147597,51,379.5095083052525
_all,5,303,60.119103520186236,51,5235.461481154066
_comm,5,303,1.3979517042059146,51,5235.461481154066
_inj,5,303,1.513678907009722,51,5235.461481154066
_ncd,5,303,52.72672624443373,51,5235.461481154066
_all,6,303,0.5322720619794004,51,22.613260857566857
_comm,6,303,0.008380448216204824,51,22.613260857566857
_inj,6,303,0.009005405691434827,51,22.613260857566857
_ncd,6,303,0.6902364743040809,51,22.613260857566857
_all,7,303,0.22809490378835529,51,39.32741018707279
_comm,7,303,0.004088386732898054,51,39.32741018707279
_inj,7,303,0.011285039309450089,51,39.32741018707279
_ncd,7,303,0.33756502898587265,51,39.32741018707279
_all,1,301,45.297018803070046,52,3137.344147673732
_comm,1,301,1.0538489265584512,52,3137.344147673732
_inj,1,301,1.0176011103822495,52,3137.344147673732
_ncd,1,301,43.28826807106211,52,3137.344147673732
_all,2,301,0.48251180721760933,52,65.87341206334693
_comm,2,301,0.013271443572918417,52,65.87341206334693
_inj,2,301,0.02229748697247126,52,65.87341206334693
_ncd,2,301,0.42493483384015407,52,65.87341206334693
_all,4,301,8.528681735162545,52,537.8023343082205
_comm,4,301,0.23840424109109923,52,537.8023343082205
_inj,4,301,0.12772819065881347,52,537.8023343082205
_ncd,4,301,8.203750106268885,52,537.8023343082205
_all,5,301,38.00608650117238,52,2428.467579051745
_comm,5,301,0.90054396142376,52,2428.467579051745
_inj,5,301,0.81847923086408,52,2428.467579051745
_ncd,5,301,34.43444232080874,52,2428.467579051745
_all,6,301,0.40396225572526345,52,19.6637050935364
_comm,6,301,0.00990539539515873,52,19.6637050935364
_inj,6,301,0.004574436884309507,52,19.6637050935364
_ncd,6,301,0.4112860125386471,52,19.6637050935364
_all,7,301,0.6913052824753468,52,85.53711715688333
_comm,7,301,0.013124155590626567,52,85.53711715688333
_inj,7,301,0.021097678405132148,52,85.53711715688333
_ncd,7,301,0.6308265672263712,52,85.53711715688333
_all,1,302,121.36232889347619,52,9087.581308977846
_comm,1,302,2.7158050128370848,52,9087.581308977846
_inj,1,302,2.428419227030259,52,9087.581308977846
_ncd,1,302,114.18452349178166,52,9087.581308977846
_all,2,302,2.0802495523338425,52,224.1662380663149
_comm,2,302,0.04271745764242862,52,224.1662380663149
_inj,2,302,0.06431502845590943,52,224.1662380663149
_ncd,2,302,2.01376383377492,52,224.1662380663149
_all,4,302,29.39508216430854,52,1669.44856244124
_comm,4,302,0.9190073412193778,52,1669.44856244124
_inj,4,302,0.5411203324214295,52,1669.44856244124
_ncd,4,302,26.806415633649674,52,1669.44856244124
_all,5,302,90.0820444886738,52,6894.095005793861
_comm,5,302,1.8322128338281116,52,6894.095005793861
_inj,5,302,2.2337616857472034,52,6894.095005793861
_ncd,5,302,84.12792854272452,52,6894.095005793861
_all,6,302,0.17128271085182206,52,9.831852546768198
_comm,6,302,0.004369117955081802,52,9.831852546768198
_inj,6,302,0.0032037899859901726,52,9.831852546768198
_ncd,6,302,0.15590581568995956,52,9.831852546768198
_all,7,302,1.5859530585424029,52,290.0396501296618
_comm,7,302,0.03724556229056688,52,290.0396501296618
_inj,7,302,0.08764134578946912,52,290.0396501296618
_ncd,7,302,1.588149877832396,52,290.0396501296618
_all,1,303,62.850457781271885,52,5733.9364052752135
_comm,1,303,1.2558828037662086,52,5733.9364052752135
_inj,1,303,1.5690909302834901,52,5733.9364052752135
_ncd,1,303,60.0641566877839,52,5733.9364052752135
_all,2,303,0.38571492197604834,52,57.02474477125555
_comm,2,303,0.008649032372243142,52,57.02474477125555
_inj,2,303,0.0164636318770859,52,57.02474477125555
_ncd,2,303,0.34707910054213614,52,57.02474477125555
_all,4,303,7.803911631880077,52,379.5095083052525
_comm,4,303,0.18693499741281697,52,379.5095083052525
_inj,4,303,0.12807589115478757,52,379.5095083052525
_ncd,4,303,6.72035839518693,52,379.5095083052525
_all,5,303,58.213797619127845,52,5235.461481154066
_comm,5,303,1.2978363552582772,52,5235.461481154066
_inj,5,303,1.3702130353610884,52,5235.461481154066
_ncd,5,303,54.553610640589866,52,5235.461481154066
_all,6,303,0.5866993299464209,52,22.613260857566857
_comm,6,303,0.010968327426206325,52,22.613260857566857
_inj,6,303,0.005865942653747757,52,22.613260857566857
_ncd,6,303,0.5422060977666864,52,22.613260857566857
_all,7,303,0.27202860880035273,52,39.32741018707279
_comm,7,303,0.006023329158323452,52,39.32741018707279
_inj,7,303,0.016730635135955626,52,39.32741018707279
_ncd,7,303,0.3124665507565614,52,39.32741018707279
_all,1,301,44.04419466231927,53,3137.344147673732
_comm,1,301,1.2301938908086854,53,3137.344147673732
_inj,1,301,0.9116232144285323,53,3137.344147673732
_ncd,1,301,44.69253957845139,53,3137.344147673732
_all,2,301,0.5606397641786268,53,65.87341206334693
_comm,2,301,0.01445363488553118,53,65.87341206334693
_inj,2,301,0.014417249324608632,53,65.87341206334693
_ncd,2,301,0.42903877129747225,53,65.87341206334693
_all,4,301,9.176618574358388,53,537.8023343082205
_comm,4,301,0.32350650216479915,53,537.8023343082205
_inj,4,301,0.2218745637865477,53,537.8023343082205
_ncd,4,301,8.239209587240936,53,537.8023343082205
_all,5,301,35.44324546260071,53,2428.467579051745
_comm,5,301,0.7239998270372837,53,2428.467579051745
_inj,5,301,0.7960462554847939,53,2428.467579051745
_ncd,5,301,33.79739699584629,53,2428.467579051745
_all,6,301,0.3963663419973554,53,19.6637050935364
_comm,6,301,0.010504907196885167,53,19.6637050935364
_inj,6,301,0.006070732847124193,53,19.6637050935364
_ncd,6,301,0.41992950679858093,53,19.6637050935364
_all,7,301,0.7459492033651116,53,85.53711715688333
_comm,7,301,0.017971383247840207,53,85.53711715688333
_inj,7,301,0.02684355890001172,53,85.53711715688333
_ncd,7,301,0.5456097820358213,53,85.53711715688333
_all,1,302,123.00133765572255,53,9087.581308977846
_comm,1,302,3.3079712034750877,53,9087.581308977846
_inj,1,302,3.306209280217505,53,9087.581308977846
_ncd,1,302,117.09099265719155,53,9087.581308977846
_all,2,302,2.417760334802268,53,224.1662380663149
_comm,2,302,0.06730027262455726,53,224.1662380663149
_inj,2,302,0.06283842435593795,53,224.1662380663149
_ncd,2,302,2.0843054059747037,53,224.1662380663149
_all,4,302,28.496304402057387,53,1669.44856244124
_comm,4,302,0.9879701751949083,53,1669.44856244124
_inj,4,302,0.4695958366421585,53,1669.44856244124
_ncd,4,302,27.190826043442414,53,1669.44856244124
_all,5,302,88.8985200103458,53,6894.095005793861
_comm,5,302,2.0945611281929075,53,6894.095005793861
_inj,5,302,2.245590088840672,53,6894.095005793861
_ncd,5,302,82.98667614862312,53,6894.095005793861
_all,6,302,0.14969252274935763,53,9.831852546768198
_comm,6,302,0.0047654844588429085,53,9.831852546768198
_inj,6,302,0.003592594239081074,53,9.831852546768198
_ncd,6,302,0.1672729931123757,53,9.831852546768198
_all,7,302,1.5793818166742368,53,290.0396501296618
_comm,7,302,0.03256932730367451,53,290.0396501296618
_inj,7,302,0.09270905689761662,53,290.0396501296618
_ncd,7,302,1.3676000411845939,53,290.0396501296618
_all,1,303,65.66284064364692,53,5733.9364052752135
_comm,1,303,1.4217456195728337,53,5733.9364052752135
_inj,1,303,1.6602443035185146,53,5733.9364052752135
_ncd,1,303,61.86234281777949,53,5733.9364052752135
_all,2,303,0.4759537664660516,53,57.02474477125555
_comm,2,303,0.013375123203358116,53,57.02474477125555
_inj,2,303,0.015806616000505157,53,57.02474477125555
_ncd,2,303,0.393798474938192,53,57.02474477125555
_all,4,303,7.194494092277238,53,379.5095083052525
_comm,4,303,0.1806308262972805,53,379.5095083052525
_inj,4,303,0.1532198466688056,53,379.5095083052525
_ncd,4,303,6.494953383335542,53,379.5095083052525
